MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,address,Dist_from_Center_ft
160,FV,24.0,2544,Pave,Pave,3,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,1,SBrkr,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,None,0,7,2006,WD,Normal,147400.0,2609 STANGE RD,11883.577596597464
160,FV,24.0,2544,Pave,Pave,3,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,1,SBrkr,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,None,0,7,2006,WD,Normal,149900.0,2607 STANGE RD,11865.324322175025
160,FV,30.0,3180,Pave,Pave,3,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,1,SBrkr,520,600,80,1200,0.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,None,0,4,2006,WD,Abnorml,144152.0,2605 STANGE RD,11844.814020430746
160,FV,72.5,2998,Pave,None,3,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,1,6,353.0,1,0.0,403.0,756.0,GasA,5,1,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2000.0,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,0,None,0,6,2006,WD,Normal,166000.0,2713 HAMPTON ST,11693.385001640234
160,FV,35.0,3735,Pave,None,3,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,4,3,PConc,4,3,1,6,450.0,1,0.0,241.0,691.0,GasA,5,1,SBrkr,713,739,0,1452,1.0,0.0,2,1,3,1,4,6,7,0,0,Detchd,1999.0,1,2.0,506.0,3,3,2,0,34,0,0,0,0,0,0,None,0,3,2006,WD,Normal,183900.0,2512 EATON AVE,11729.216727424957
160,FV,72.5,2651,Pave,None,3,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,641.0,1,0.0,32.0,673.0,GasA,5,1,SBrkr,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,7,0,0,Detchd,2000.0,1,2.0,490.0,3,3,2,153,50,0,0,0,0,0,0,None,0,4,2006,WD,Normal,165000.0,2416 EATON AVE,11552.89469787092
160,FV,72.5,4447,Pave,None,2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,530.0,530.0,GasA,5,1,SBrkr,530,550,0,1080,0.0,0.0,2,1,2,1,4,4,7,0,0,Attchd,2003.0,2,2.0,496.0,3,3,2,0,50,0,0,0,0,0,0,None,0,7,2006,WD,Normal,139000.0,2410 EATON AVE,11463.093956131606
60,FV,114.0,8314,Pave,Pave,2,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,569.0,569.0,GasA,5,1,SBrkr,854,840,0,1694,0.0,0.0,2,1,3,1,4,6,7,1,3,BuiltIn,1997.0,1,1.0,434.0,3,3,2,0,382,0,0,110,0,0,4,None,0,11,2006,WD,Normal,200000.0,2506 SHERWOOD AVE,11235.540111971352
20,FV,60.0,7180,Pave,Pave,2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CemntBd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1568.0,1568.0,GasA,5,1,SBrkr,1568,0,0,1568,0.0,0.0,2,0,3,1,4,6,7,1,3,Attchd,2001.0,2,2.0,564.0,3,3,2,0,266,0,0,0,0,0,0,None,0,9,2006,WD,Normal,221000.0,2425 CAMDEN DR,11029.513198529765
120,RL,30.0,9549,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,4,PConc,4,4,3,2,437.0,6,1057.0,0.0,1494.0,GasA,5,1,SBrkr,1494,0,0,1494,1.0,0.0,1,1,2,1,5,6,7,1,4,Attchd,1995.0,3,2.0,481.0,3,3,2,0,30,0,0,216,0,0,0,None,0,4,2006,WD,Normal,270000.0,2877 GREENSBORO CIR,11961.037818451812
20,RL,80.0,11250,Pave,None,2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,CBlock,4,3,1,5,767.0,1,0.0,441.0,1208.0,GasA,3,1,SBrkr,1208,0,0,1208,1.0,0.0,1,1,3,1,3,6,7,1,3,Attchd,1977.0,2,2.0,546.0,3,3,2,198,42,0,0,0,0,0,0,None,0,6,2006,WD,Normal,165000.0,2824 GREENSBORO DR,11354.435818107795
120,RL,40.0,3760,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,6,1009.0,2,182.0,44.0,1235.0,GasA,4,1,SBrkr,1235,0,0,1235,1.0,0.0,1,0,1,1,3,4,7,3,3,Attchd,1980.0,3,2.0,484.0,3,3,2,133,78,0,0,0,0,0,0,None,0,5,2006,WD,Normal,214000.0,2008 PINEHURST DR,11259.038695311985
120,RL,36.0,3640,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,6,860.0,1,0.0,176.0,1036.0,GasA,3,1,SBrkr,1036,0,0,1036,1.0,0.0,1,0,1,1,4,4,7,1,3,Detchd,1980.0,3,2.0,484.0,3,3,2,133,108,0,0,0,0,0,0,None,0,9,2006,WD,Normal,188000.0,2016 PINEHURST DR,11261.219378597998
120,RL,40.0,3874,Pave,None,2,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,6,807.0,1,0.0,419.0,1226.0,GasA,3,1,SBrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,7,1,2,Attchd,1980.0,3,2.0,484.0,3,3,2,133,78,0,0,0,0,0,0,None,0,7,2006,WD,Normal,190000.0,2032 PINEHURST DR,11417.471641650867
120,RL,40.0,3876,Pave,None,2,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,4,3,CBlock,4,3,4,6,652.0,3,526.0,48.0,1226.0,GasA,3,1,SBrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,7,1,3,Attchd,1978.0,3,2.0,484.0,3,3,2,133,60,0,0,0,0,0,0,None,0,7,2006,WD,Normal,170000.0,2056 PINEHURST DR,11518.762581752428
20,RL,68.0,50271,Pave,None,2,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,4,3,CBlock,5,3,4,6,1810.0,1,0.0,32.0,1842.0,GasA,4,1,SBrkr,1842,0,0,1842,2.0,0.0,0,1,0,1,4,5,7,1,4,Attchd,1981.0,3,3.0,894.0,3,3,2,857,72,0,0,0,0,0,0,None,0,11,2006,WD,Normal,385000.0,3110 KINGMAN RD,12159.763616751161
190,RL,79.0,13110,Pave,None,2,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4,3,1,6,962.0,1,0.0,191.0,1153.0,GasA,5,1,SBrkr,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,7,0,0,Attchd,1972.0,3,2.0,501.0,3,3,2,140,153,0,0,0,0,0,3,None,0,7,2006,WD,Normal,146500.0,1819 24TH ST,9706.954274179829
80,RL,102.0,10192,Pave,None,2,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,570.0,570.0,GasA,4,1,SBrkr,1222,698,0,1920,0.0,0.0,3,0,4,1,4,8,7,1,3,Attchd,1968.0,2,2.0,487.0,3,3,2,0,98,0,0,0,0,0,4,None,0,9,2006,WD,Normal,170000.0,2645 CLEVELAND DR,10566.178910735354
20,RL,80.0,20781,Pave,None,1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,297.0,3,68.0,1203.0,1568.0,GasA,3,1,SBrkr,2156,0,0,2156,0.0,0.0,2,0,3,1,3,9,7,1,4,Attchd,1968.0,2,2.0,508.0,4,3,2,0,80,0,290,0,0,0,0,None,0,6,2006,WD,Normal,262500.0,2749 CLEVELAND DR,10828.45599596229
60,RL,90.0,11700,Pave,None,3,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,3,3,CBlock,3,3,1,5,404.0,1,0.0,304.0,708.0,GasA,4,1,SBrkr,708,708,0,1416,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1968.0,2,2.0,776.0,3,3,2,0,169,0,0,119,0,0,0,None,0,5,2006,WD,Normal,179900.0,2718 EISENHOWER AVE,10963.339764687566
60,RL,80.0,11029,Pave,None,2,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,2,4,619.0,1,0.0,435.0,1054.0,GasA,3,1,SBrkr,1512,1142,0,2654,1.0,0.0,2,1,4,1,4,9,7,1,4,Attchd,1968.0,1,2.0,619.0,3,3,2,0,65,0,0,222,0,0,0,None,0,8,2006,WD,Normal,250000.0,2513 PIERCE AVE,9787.567271206883
60,RL,80.0,10400,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,288.0,3,3,CBlock,3,3,1,3,247.0,1,0.0,485.0,732.0,GasA,4,1,SBrkr,1012,778,0,1790,1.0,0.0,1,2,4,1,3,8,5,1,3,Attchd,1972.0,2,2.0,484.0,3,3,2,148,0,0,0,147,0,0,0,None,0,11,2006,WD,Normal,165150.0,2705 HOOVER AVE,10019.290309245558
20,RL,78.0,10140,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,3,3,CBlock,3,3,1,4,553.0,2,68.0,713.0,1334.0,GasA,4,1,SBrkr,1334,0,0,1334,1.0,0.0,2,0,3,1,3,7,7,0,0,Attchd,1967.0,2,2.0,477.0,3,3,2,0,20,35,0,264,0,0,0,None,0,4,2006,WD,Normal,164500.0,2207 HAYES AVE,8823.792336977322
20,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1164.0,1164.0,GasA,3,1,SBrkr,1164,0,0,1164,0.0,0.0,1,1,3,1,3,6,7,0,0,Attchd,1969.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2006,COD,Normal,140000.0,2310 HAYES AVE,9241.850239014586
80,RL,75.0,9750,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,3,5,400.0,3,480.0,100.0,980.0,GasA,4,1,SBrkr,980,0,0,980,0.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,1967.0,3,1.0,384.0,3,3,2,68,0,0,0,0,0,0,0,None,0,10,2006,WD,Normal,135500.0,2507 TYLER AVE,9302.632277791621
20,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,758.0,1,0.0,293.0,1051.0,GasA,4,1,SBrkr,1051,0,0,1051,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1968.0,2,2.0,504.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2006,WD,Normal,142000.0,2407 NORTHWESTERN AVE,8835.817696662249
60,RL,72.0,8640,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,300.0,3,3,CBlock,4,2,2,5,361.0,3,483.0,56.0,900.0,GasA,5,1,SBrkr,884,886,0,1770,1.0,0.0,1,1,4,1,3,7,7,0,0,Attchd,1968.0,2,2.0,530.0,3,3,2,0,60,0,0,270,0,0,0,Shed,455,6,2006,WD,Normal,155000.0,1219 24TH ST,8877.80475234458
20,RL,78.0,9360,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,3,5,760.0,1,0.0,216.0,976.0,GasA,3,1,SBrkr,976,0,0,976,1.0,0.0,1,0,2,1,4,4,7,1,2,Attchd,1968.0,2,2.0,504.0,3,3,2,94,0,0,0,0,0,0,0,None,0,8,2006,WD,Abnorml,157500.0,1225 24TH ST,8899.743420042298
20,RL,70.0,8400,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,3,CBlock,3,3,3,4,1016.0,1,0.0,36.0,1052.0,GasA,4,1,SBrkr,1052,0,0,1052,1.0,0.0,1,1,3,1,3,5,7,0,0,Attchd,1968.0,2,1.0,288.0,3,3,2,356,0,0,0,0,0,0,2,None,0,11,2006,WD,Normal,138500.0,1237 24TH ST,8943.478656852027
85,RL,70.0,8400,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,4,6,744.0,1,0.0,89.0,833.0,GasA,4,1,SBrkr,898,0,0,898,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1968.0,2,1.0,326.0,3,3,2,143,0,0,0,0,0,0,0,None,0,8,2006,WD,Normal,140000.0,1249 24TH ST,8991.240749286097
20,RL,73.0,9759,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,4,799.0,1,0.0,252.0,1051.0,GasA,3,1,SBrkr,1051,0,0,1051,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1966.0,2,1.0,264.0,3,3,2,182,88,0,0,0,0,0,0,None,0,3,2006,WD,Normal,124400.0,1210 28TH ST,9610.034898396676
80,RL,80.0,9600,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,140.0,3,3,PConc,3,3,3,5,602.0,3,402.0,137.0,1141.0,GasA,4,1,SBrkr,1141,0,0,1141,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1967.0,1,1.0,568.0,3,3,2,0,78,0,0,0,0,0,0,None,0,7,2006,WD,Normal,158000.0,1231 25TH ST,9213.686774339407
20,RL,71.0,9230,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,3,3,CBlock,3,3,2,6,661.0,1,0.0,203.0,864.0,GasA,4,1,SBrkr,1200,0,0,1200,1.0,0.0,1,1,1,1,4,6,7,0,0,Detchd,1977.0,1,2.0,884.0,3,3,2,0,64,0,0,0,0,0,3,None,0,10,2006,WD,Normal,146000.0,2402 MELROSE AVE,8691.441450236163
60,RL,80.0,14803,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,1,3,416.0,1,0.0,409.0,825.0,GasA,4,1,SBrkr,1097,896,0,1993,0.0,0.0,2,1,4,1,3,8,7,1,4,Attchd,1971.0,2,2.0,495.0,3,3,2,0,66,0,0,0,0,0,2,None,0,6,2006,WD,Normal,190000.0,2323 MCKINLEY CIR,8889.866095656425
20,RL,73.0,10659,Pave,None,2,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,915.0,1,0.0,135.0,1050.0,GasA,3,1,SBrkr,1050,0,0,1050,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1961.0,1,1.0,368.0,3,3,2,0,319,0,0,0,0,0,0,None,0,1,2006,COD,Normal,136500.0,2127 MELROSE AVE,7852.9236814002725
20,RL,70.0,9100,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,521.0,2,174.0,169.0,864.0,GasA,3,1,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1964.0,1,2.0,624.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2006,WD,Normal,129900.0,2317 FERNDALE AVE,8528.152288875664
90,RL,70.0,8393,Pave,None,3,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,3,3,CBlock,3,3,1,2,528.0,1,0.0,1098.0,1626.0,GasA,5,1,SBrkr,1712,0,0,1712,0.0,0.0,2,0,4,2,3,8,7,0,0,Attchd,2005.0,3,2.0,588.0,3,3,2,272,54,0,0,0,0,0,0,None,0,6,2006,WD,Family,145000.0,2002 MELROSE AVE,7279.965000840472
190,RL,80.0,8800,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,RRAn,Norm,2fmCon,1Story,6,7,1965,2000,Hip,CompShg,BrkFace,VinylSd,None,0.0,3,4,PConc,3,3,2,5,901.0,4,252.0,34.0,1187.0,GasA,5,1,SBrkr,1565,0,0,1565,1.0,0.0,2,0,3,1,4,7,6,2,3,Attchd,1965.0,2,1.0,299.0,3,3,2,200,25,211,0,0,0,0,3,Shed,460,6,2006,WD,Abnorml,185900.0,1719 COOLIDGE DR,7118.092419474982
20,RL,80.0,8800,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,3,3,CBlock,3,3,1,4,553.0,1,0.0,698.0,1251.0,GasA,3,1,SBrkr,1251,0,0,1251,1.0,0.0,1,0,3,1,3,6,7,2,4,Attchd,1964.0,2,1.0,461.0,3,3,2,0,116,0,0,0,0,0,3,Shed,700,3,2006,WD,Normal,160000.0,1618 BEL AIR DR,6485.987316874502
20,RL,73.0,10368,Pave,None,2,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,112.0,3,3,CBlock,3,3,1,5,260.0,2,748.0,0.0,1008.0,GasA,5,1,SBrkr,1488,0,0,1488,1.0,0.0,1,1,3,1,3,7,7,1,4,Attchd,1964.0,3,2.0,430.0,3,3,2,154,60,0,0,0,0,0,0,None,0,4,2006,WD,Normal,167000.0,1909 BEL AIR CIR,7385.050992439444
60,RL,85.0,9350,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,360.0,1,0.0,360.0,720.0,GasA,4,1,SBrkr,720,720,0,1440,0.0,0.0,1,1,4,1,3,7,7,1,1,Attchd,1964.0,3,2.0,480.0,3,3,2,0,32,240,0,0,0,0,0,None,0,7,2006,WD,Normal,157500.0,1924 BEL AIR DR,7513.067652906195
190,RL,75.0,10382,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,105.0,3,2,CBlock,3,3,4,5,513.0,1,0.0,75.0,588.0,GasA,3,1,SBrkr,1095,0,0,1095,1.0,0.0,1,0,2,1,3,6,7,0,0,Attchd,1958.0,2,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,None,0,3,2006,ConLD,Normal,140000.0,809 HUNZIKER DR,6982.796430142225
20,RL,69.0,8973,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1991,Gable,CompShg,Plywood,Plywood,BrkFace,85.0,3,3,CBlock,3,3,1,3,567.0,4,28.0,413.0,1008.0,GasA,3,1,FuseA,1053,0,0,1053,0.0,1.0,1,1,3,1,5,6,7,0,0,2Types,1998.0,2,2.0,750.0,3,3,2,0,80,0,180,0,0,0,1,None,0,7,2006,WD,Abnorml,150000.0,1809 FERNDALE AVE,6653.466438726587
20,RL,80.0,10800,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,3,3,CBlock,3,3,1,5,632.0,1,0.0,616.0,1248.0,GasA,5,1,SBrkr,1248,0,0,1248,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1960.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,3,None,0,5,2006,WD,Normal,151500.0,808 NARLAND DR,6436.280564979787
30,RL,60.0,8550,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,574.0,1,0.0,242.0,816.0,GasA,5,1,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,3,4,7,1,2,Attchd,1949.0,1,1.0,240.0,3,3,2,228,0,40,0,0,0,0,3,None,0,7,2006,WD,Normal,129800.0,1008 MURRAY DR,6260.567048181151
20,RL,73.0,11425,Pave,None,2,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,4,486.0,1,0.0,522.0,1008.0,GasA,4,1,SBrkr,1008,0,0,1008,0.0,0.0,1,0,2,1,3,4,7,1,4,Attchd,1954.0,2,1.0,275.0,3,3,2,0,0,120,0,0,0,0,0,None,0,7,2006,WD,Normal,137000.0,1605 ROOSEVELT AVE,6019.437280304296
20,RL,68.0,9724,Pave,None,3,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1947,1950,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,938.0,938.0,GasA,5,1,SBrkr,1043,0,0,1043,0.0,0.0,1,0,2,1,3,5,7,1,4,Detchd,1947.0,1,1.0,273.0,3,3,2,125,48,0,0,0,0,0,2,None,0,5,2006,WD,Normal,137000.0,806 MURRAY DR,6103.2998183589425
50,RL,51.0,4712,Pave,None,2,Lvl,AllPub,Inside,Mod,BrkSide,Feedr,Norm,1Fam,1.5Fin,4,7,1946,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,384.0,1,0.0,363.0,747.0,GasA,3,1,SBrkr,774,456,0,1230,1.0,0.0,1,1,3,1,3,5,7,0,0,Detchd,1946.0,1,1.0,305.0,3,3,2,0,57,0,0,63,0,0,3,None,0,8,2006,WD,Abnorml,121600.0,1415 RIDGEWOOD AVE,5882.863301577025
30,RL,51.0,5900,Pave,None,2,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,440.0,440.0,GasA,3,1,FuseA,869,0,0,869,0.0,0.0,1,0,2,1,2,4,7,0,0,None,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,None,0,8,2006,WD,Normal,85500.0,1410 SUMMIT AVE,5799.4933948100625
