order_id,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,longitude,lattitude,address
2659,0902305090,070,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1095.0,1095.0,GasW,Fa,N,SBrkr,1095,679,0,1774,1.0,0.0,2,0,4,2,TA,8,Min2,0,NA,2Types,1920.0,Unf,3.0,779.0,Fa,Fa,N,0,0,90,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,87000,-24.083717301712642,46.85403141974223,712 CLARK AVE
2660,0902325050,075,RM,60.0,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,Fa,N,SBrkr,880,888,0,1768,0.0,0.0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,2.0,320.0,TA,TA,N,0,341,0,0,0,0,NA,NA,NA,0,10,2006,WD ,Normal,163000,-24.076455994223977,46.852111347211306,817 KELLOGG AVE
2661,0902325100,075,RM,70.0,6300,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1910,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1226.0,1226.0,GasA,Ex,Y,SBrkr,1226,878,0,2104,0.0,0.0,2,0,5,1,TA,9,Typ,0,NA,Detchd,1910.0,Unf,2.0,432.0,Fa,TA,P,0,341,88,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,155000,-24.079356392361102,46.85281778470738,802 BURNETT AVE
2662,0902325160,050,RM,63.0,5000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,540.0,540.0,GasA,Gd,N,FuseA,889,551,0,1440,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1940.0,Unf,1.0,352.0,Fa,TA,Y,0,0,77,0,0,0,NA,NA,NA,0,4,2006,WD ,Normal,79000,-24.076606980466774,46.85415676555425,828 BURNETT AVE
2663,0902328100,075,RM,65.0,8850,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,815.0,815.0,GasA,Ex,Y,SBrkr,815,875,0,1690,0.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,1.0,225.0,TA,TA,Y,0,0,330,0,0,0,NA,NA,NA,0,7,2006,ConLw,Normal,144000,-24.082297168140453,46.85125775857706,704 BURNETT AVE
2664,0902329070,070,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Ex,N,FuseA,684,684,0,1368,0.0,0.0,1,0,3,1,TA,7,Typ,0,NA,Detchd,1930.0,Unf,1.0,216.0,TA,Fa,N,0,158,0,0,0,0,NA,NA,NA,0,10,2006,WD ,Normal,114504,-24.07886826089922,46.847683600160664,213 7TH ST
2665,0902329090,070,RM,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,596.0,596.0,GasA,Ex,Y,SBrkr,998,764,0,1762,1.0,0.0,1,1,4,1,Gd,8,Typ,0,NA,Detchd,1989.0,Unf,2.0,576.0,TA,TA,N,36,0,221,0,0,0,NA,NA,NA,0,10,2006,WD ,Normal,157000,-24.0798390732808,46.848653674467954,700 KELLOGG AVE
2666,0902400090,030,RM,84.0,11340,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1200.0,1200.0,GasA,TA,Y,FuseA,1200,0,0,1200,0.0,0.0,1,0,4,1,TA,7,Typ,0,NA,Detchd,1923.0,Unf,1.0,312.0,Fa,Fa,Y,0,0,228,0,0,0,NA,NA,NA,0,3,2006,WD ,Family,125000,-24.070252373992172,46.84319316050111,803 CARROLL AVE
2667,0902400110,075,RM,90.0,22950,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,1107.0,1107.0,GasA,Ex,Y,SBrkr,1518,1518,572,3608,0.0,0.0,2,1,4,1,Ex,12,Typ,2,TA,Detchd,1993.0,Unf,3.0,840.0,Ex,TA,Y,0,260,0,0,410,0,NA,GdPrv,NA,0,6,2006,WD ,Normal,475000,-24.070655879715392,46.844678419521394,804 DUFF AVE
2668,0902401090,090,RM,33.0,5976,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Gd,N,FuseA,624,624,0,1248,0.0,0.0,2,0,2,2,TA,8,Typ,0,NA,NA,,NA,0.0,0.0,NA,NA,N,0,130,256,0,0,0,NA,NA,NA,0,12,2006,WD ,Normal,93500,-24.07327505503867,46.84285305684441,115 E 7TH ST
2669,0902406030,020,RM,65.0,9750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Ex,Y,SBrkr,960,0,0,960,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,2002.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,Gar2,4500,7,2006,WD ,Normal,125000,-24.07108031606683,46.83590519780514,317 E 6TH ST
2670,0902456015,050,C (all),63.0,4761,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,Fa,N,FuseP,1020,0,0,1020,0.0,0.0,1,0,2,1,Fa,5,Typ,0,NA,NA,,NA,0.0,0.0,NA,NA,N,0,0,105,0,0,0,NA,NA,NA,0,10,2006,ConLD,Normal,64500,-24.08452080605724,46.83178993519992,115 CENTER AVE
2671,0903200050,030,RL,,7446,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,266.0,Unf,0.0,522.0,788.0,GasA,TA,Y,FuseA,788,0,0,788,0.0,0.0,1,0,2,1,TA,4,Typ,2,TA,NA,,NA,0.0,0.0,NA,NA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,4,2006,WD ,Abnorml,100000,-24.082562812022193,46.881042589397666,1257 ORCHARD DR
2672,0903202120,050,RL,65.0,6435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,972.0,972.0,GasA,Gd,Y,SBrkr,972,605,0,1577,0.0,0.0,1,0,3,1,Fa,6,Typ,1,Gd,Detchd,1939.0,Unf,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2006,WD ,Normal,140200,-24.085619327469647,46.87557515125876,1036 RIDGEWOOD AVE
2673,0903206160,070,RL,69.0,11737,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,7,1924,1996,Gambrel,CompShg,BrkComm,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,848.0,848.0,GasW,TA,N,SBrkr,1017,810,0,1827,0.0,0.0,1,0,2,1,TA,9,Typ,1,Gd,Detchd,1943.0,Unf,1.0,240.0,Fa,TA,Y,27,36,42,0,0,0,NA,GdPrv,NA,0,5,2006,WD ,Normal,202500,-24.09205814376123,46.874707416239914,910 BROOKRIDGE AVE
2674,0903225090,050,RM,50.0,5000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,399.0,Unf,0.0,605.0,1004.0,GasA,Ex,Y,SBrkr,1004,660,0,1664,0.0,0.0,2,0,3,1,TA,7,Typ,2,Gd,Detchd,1950.0,Unf,2.0,420.0,TA,TA,Y,0,24,36,0,0,0,NA,NA,NA,0,10,2006,WD ,Normal,159000,-24.0815806702033,46.87544218125596,1202 NORTHWESTERN AVE
2675,0903229040,190,RM,65.0,7800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,507.0,Unf,0.0,286.0,793.0,GasA,TA,Y,SBrkr,793,325,0,1118,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1939.0,Unf,2.0,410.0,TA,TA,Y,0,0,0,0,271,0,NA,MnPrv,NA,0,5,2006,WD ,Normal,119900,-24.073341081852163,46.86835522411745,1209 GRAND AVE
2676,0903231070,050,RM,52.0,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,SBrkr,816,0,360,1176,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,2.0,528.0,TA,TA,Y,112,0,0,0,0,0,NA,MnPrv,Shed,400,9,2006,WD ,Normal,114500,-24.082839028830577,46.87139016031982,1103 MARSTON AVE
2677,0903231190,050,RM,,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,Gd,Y,FuseA,896,448,0,1344,0.0,0.0,1,0,3,1,TA,7,Typ,0,NA,Detchd,1936.0,Unf,1.0,240.0,Fa,TA,Y,200,114,0,0,0,0,NA,NA,NA,0,4,2006,WD ,Normal,115000,-24.083976189710995,46.871891247665204,1024 CURTISS AVE
2678,0903231220,050,RM,51.0,6120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,3,5,1930,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,347.0,Unf,0.0,381.0,728.0,GasA,Ex,Y,SBrkr,728,434,0,1162,1.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1930.0,Unf,1.0,258.0,Fa,Po,Y,0,24,0,0,0,0,NA,NA,NA,0,11,2006,ConLI,Abnorml,75000,-24.082645729125325,46.87252098098434,1112 CURTISS AVE
2679,0903231240,030,RM,51.0,6120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,489.0,Unf,0.0,279.0,768.0,GasA,TA,N,SBrkr,1015,0,0,1015,0.0,0.0,1,0,3,1,TA,6,Min1,0,NA,Detchd,1925.0,Unf,1.0,450.0,TA,TA,Y,0,0,112,0,120,0,NA,MnPrv,Shed,620,7,2006,WD ,Abnorml,88000,-24.08178588666367,46.872923513596554,1120 CURTISS AVE
2680,0903232170,050,RM,52.0,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GasA,Gd,N,SBrkr,672,240,0,912,0.0,0.0,1,0,2,1,TA,3,Typ,0,NA,NA,,NA,0.0,0.0,NA,NA,N,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,80500,-24.083226022843476,46.86975576643759,1014 MARSTON AVE
2681,0903233100,050,RM,52.0,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1042.0,1042.0,GasA,Ex,Y,SBrkr,1042,534,0,1576,0.0,0.0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1928.0,Unf,1.0,225.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2006,WD ,Family,149000,-24.08086201675554,46.867337787950625,1015 HARDING AVE
2682,0903233220,050,RM,51.0,6120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1984,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,741.0,741.0,GasA,Gd,Y,SBrkr,741,583,0,1324,0.0,0.0,1,0,3,1,Gd,7,Typ,0,NA,Detchd,1930.0,Unf,1.0,180.0,Fa,TA,Y,0,0,55,0,0,0,NA,NA,NA,0,2,2006,WD ,Normal,110000,-24.079335100615708,46.869091225272804,1112 ROOSEVELT AVE
2683,0903234030,030,RM,50.0,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397.0,Unf,0.0,706.0,1103.0,GasA,Gd,Y,SBrkr,1103,0,0,1103,0.0,0.0,1,0,2,1,Gd,5,Typ,1,Gd,Detchd,1976.0,Unf,2.0,440.0,TA,TA,Y,166,120,0,0,0,0,NA,MnPrv,NA,0,7,2006,WD ,Normal,110500,-24.07571589214212,46.867252708291,1125 GRAND AVE
2684,0903235020,030,RM,50.0,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,616.0,Unf,0.0,0.0,616.0,GasA,Gd,Y,SBrkr,616,0,0,616,0.0,0.0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1921.0,Unf,1.0,205.0,TA,TA,Y,0,0,129,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,89000,-24.087502367764944,46.8704432699342,1018 10TH ST
2685,0903236200,045,RM,58.0,6380,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,993.0,993.0,GasA,TA,Y,FuseA,1048,0,0,1048,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1922.0,Unf,1.0,280.0,TA,TA,Y,0,0,116,0,0,0,NA,NA,NA,0,8,2006,WD ,Normal,113000,-24.0847662732648,46.86657183902965,918 ROOSEVELT AVE
2686,0903400030,030,RL,50.0,11672,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,FuseA,816,0,0,816,0.0,0.0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1925.0,Unf,1.0,210.0,Fa,Fa,N,168,0,112,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,109000,-24.09406749153949,46.87190179819647,829 RIDGEWOOD AVE
2687,0903425190,050,RM,90.0,33120,Pave,NA,IR3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,TA,Y,SBrkr,1611,875,0,2486,0.0,0.0,2,0,5,1,TA,8,Typ,1,Gd,Detchd,1962.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2006,WD ,Normal,220000,-24.098386782340196,46.863931569642375,609 NORTHWESTERN AVE
2688,0903425340,190,RL,60.0,9873,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789.0,Unf,0.0,171.0,960.0,GasW,TA,N,SBrkr,960,0,0,960,1.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1970.0,Unf,2.0,576.0,TA,TA,Y,0,288,0,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,129000,-24.0964368347367,46.86820464708838,722 RIDGEWOOD AVE
2689,0903430090,050,RM,59.0,5310,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,485.0,485.0,GasA,Gd,Y,SBrkr,1001,634,0,1635,0.0,0.0,1,0,2,1,Gd,5,Typ,0,NA,Attchd,1950.0,Unf,1.0,255.0,Fa,TA,Y,394,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,117000,-24.096132292169372,46.860558743622235,803 6TH ST
2690,0903430130,030,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,693.0,693.0,Grav,Fa,N,FuseA,693,0,0,693,0.0,0.0,1,0,2,1,Fa,4,Typ,0,NA,NA,,NA,0.0,0.0,NA,NA,N,0,20,0,0,0,0,NA,NA,NA,0,3,2006,WD ,Normal,52500,-24.09704106263534,46.86208999083151,606 NORTHWESTERN AVE
2691,0903451050,050,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,596.0,596.0,GasA,Po,Y,FuseF,834,596,0,1430,0.0,0.0,2,0,3,1,Fa,7,Typ,0,NA,Detchd,1924.0,Unf,2.0,370.0,Fa,Fa,Y,218,0,0,0,210,0,NA,NA,NA,0,10,2006,WD ,Abnorml,107000,-24.109338065924767,46.8672571319465,1205 N 3RD ST
2692,0903452090,070,RM,60.0,7518,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,396.0,396.0,GasA,Gd,Y,SBrkr,665,665,0,1330,0.0,0.0,1,0,3,1,TA,7,Typ,0,NA,Detchd,2001.0,Unf,1.0,390.0,TA,TA,N,0,72,45,0,0,0,NA,MnPrv,NA,0,7,2006,WD ,Normal,116500,-24.10846273684572,46.86607128363921,1123 N 3RD ST
2693,0903454020,030,RM,50.0,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,4,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,610.0,610.0,GasA,Ex,N,FuseA,819,0,0,819,0.0,0.0,1,0,2,1,Gd,4,Typ,0,NA,NA,,NA,0.0,0.0,NA,NA,N,0,0,0,0,0,0,NA,NA,NA,0,9,2006,WD ,Abnorml,72000,-24.111789483775848,46.86668075001303,1214 N 3RD ST
2694,0903454080,050,RM,50.0,8600,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,780,596,0,1376,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937.0,Unf,1.0,198.0,TA,TA,N,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,119500,-24.113044018760927,46.86567388224097,1207 N 2ND ST
2695,0903455090,050,RM,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,803.0,803.0,GasA,Ex,Y,SBrkr,803,557,0,1360,0.0,0.0,1,1,2,1,Gd,6,Typ,0,NA,Detchd,1951.0,Unf,1.0,297.0,TA,TA,Y,0,65,190,0,0,0,NA,MnPrv,NA,0,7,2006,WD ,Normal,125500,-24.11040397297242,46.86261020346488,1103 N 2ND ST
2696,0903456060,030,RM,60.0,9786,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1007.0,1007.0,GasA,Fa,N,SBrkr,1077,0,0,1077,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1922.0,Unf,1.0,210.0,TA,Fa,P,0,100,48,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,91000,-24.118991077690378,46.86631721473955,107 N RUSSELL AVE
2697,0903456090,190,RM,60.0,6780,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,490.0,Unf,0.0,30.0,520.0,GasA,Gd,N,SBrkr,520,0,234,754,1.0,0.0,1,0,2,1,TA,5,Typ,0,NA,NA,,NA,0.0,0.0,NA,NA,N,53,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,84500,-24.120690075142516,46.86727790789863,102 N RIVERSIDE DR
2698,0903458010,030,RM,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,343.0,Unf,0.0,641.0,984.0,GasA,TA,Y,FuseF,984,0,0,984,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1930.0,Unf,1.0,308.0,TA,TA,N,0,0,164,0,0,0,NA,NA,NA,0,3,2006,ConLI,Family,90000,-24.11373409771686,46.86363673687911,1128 N 2ND ST
2699,0904100030,050,RL,82.0,12375,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,TA,Fa,CBlock,TA,TA,No,BLQ,329.0,Unf,0.0,477.0,806.0,GasA,TA,Y,SBrkr,1081,341,0,1422,1.0,0.0,1,0,3,1,TA,7,Typ,1,TA,Detchd,1951.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,6,2006,WD ,Normal,137500,-24.12977279997398,46.92922587778455,2912 ONTARIO ST
2700,0904100090,090,RL,120.0,11136,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,1Story,6,5,1964,1964,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1921.0,1921.0,GasA,TA,Y,SBrkr,1921,0,0,1921,0.0,0.0,2,0,4,2,TA,8,Typ,0,NA,Detchd,1964.0,Unf,2.0,576.0,TA,TA,Y,0,180,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,150000,-24.126169307386306,46.92588022200945,2800 ONTARIO ST
